video_id,comment_id,is_reply,reply_to,comment_lenght,author,channel_id,root_channel_id,comment_publishedAt,seconds_after_video,seconds_after_comment,subscriber_count,video_count,view_count,bot,created_channel,comment_is_number
NnnsoYtqiFw,NnnsoYtqiFw_UCr-IkAHKIMgjkiHJEBof2ZA_283,1,NnnsoYtqiFw_UCMq7uuB1edGdOtI_yGM6kIQ_280,41,@darlenxz,UCr-IkAHKIMgjkiHJEBof2ZA,UCMq7uuB1edGdOtI_yGM6kIQ,2025-05-16T23:26:54Z,5193,4302,21,0,0,0,2342,0
NnnsoYtqiFw,NnnsoYtqiFw_UCEozm8k_FaNbNL3RIdTZ6jA_284,1,NnnsoYtqiFw_UCMq7uuB1edGdOtI_yGM6kIQ_280,77,@andresmith4890,UCEozm8k_FaNbNL3RIdTZ6jA,UCMq7uuB1edGdOtI_yGM6kIQ,2025-05-16T23:41:37Z,6076,5185,2,0,0,0,4437,0
NnnsoYtqiFw,NnnsoYtqiFw_UCvXJQxvPRoG_dDhTOAdx5Gw_285,1,NnnsoYtqiFw_UCMq7uuB1edGdOtI_yGM6kIQ_280,31,@angelasolev,UCvXJQxvPRoG_dDhTOAdx5Gw,UCMq7uuB1edGdOtI_yGM6kIQ,2025-05-17T00:11:09Z,7848,6957,0,0,0,0,4777,0
NnnsoYtqiFw,NnnsoYtqiFw_UCNCbQjF5QeL-KfhAFNsNaTw_286,0,NnnsoYtqiFw_UCNCbQjF5QeL-KfhAFNsNaTw_286,81,@israelaquino6090,UCNCbQjF5QeL-KfhAFNsNaTw,UCNCbQjF5QeL-KfhAFNsNaTw,2025-05-16T22:14:09Z,828,0,20,0,0,0,3562,0
NnnsoYtqiFw,NnnsoYtqiFw_UC41iKAbk_eJyPO02BLb8ENg_287,1,NnnsoYtqiFw_UCNCbQjF5QeL-KfhAFNsNaTw_286,59,@Pedrao05,UC41iKAbk_eJyPO02BLb8ENg,UCNCbQjF5QeL-KfhAFNsNaTw,2025-05-17T05:29:58Z,26977,26149,20,0,0,0,6128,0
NnnsoYtqiFw,NnnsoYtqiFw_UC_nykCI8oThVBU38A2v2D5g_288,0,NnnsoYtqiFw_UC_nykCI8oThVBU38A2v2D5g_288,50,@caiomiranda6971,UC_nykCI8oThVBU38A2v2D5g,UC_nykCI8oThVBU38A2v2D5g,2025-05-16T22:13:32Z,791,0,4,0,0,0,2031,0
NnnsoYtqiFw,NnnsoYtqiFw_UCzCJZOOlHb58kyV_dhntvog_289,1,NnnsoYtqiFw_UC_nykCI8oThVBU38A2v2D5g_288,63,@RoDrIIgAo1001,UCzCJZOOlHb58kyV_dhntvog,UC_nykCI8oThVBU38A2v2D5g,2025-05-16T22:35:02Z,2081,1290,39,2,12353,0,5130,0
NnnsoYtqiFw,NnnsoYtqiFw_UC5Ak9CF5-UU4bDnxBBjsjlQ_290,1,NnnsoYtqiFw_UC_nykCI8oThVBU38A2v2D5g_288,20,@PatrickAlencar04,UC5Ak9CF5-UU4bDnxBBjsjlQ,UC_nykCI8oThVBU38A2v2D5g,2025-05-16T22:56:53Z,3392,2601,3,8,85,0,6090,0
NnnsoYtqiFw,NnnsoYtqiFw_UCjVHk2n1NxADLazzUH2aWXg_291,0,NnnsoYtqiFw_UCjVHk2n1NxADLazzUH2aWXg_291,74,@rdrgpaulino,UCjVHk2n1NxADLazzUH2aWXg,UCjVHk2n1NxADLazzUH2aWXg,2025-05-16T22:11:35Z,674,0,18,135,3321,0,5350,0
NnnsoYtqiFw,NnnsoYtqiFw_UCs4nZv5QnNCakm78wNgmF_A_292,1,NnnsoYtqiFw_UCjVHk2n1NxADLazzUH2aWXg_291,109,@juliovitor3048,UCs4nZv5QnNCakm78wNgmF_A,UCjVHk2n1NxADLazzUH2aWXg,2025-05-16T22:14:30Z,849,175,0,0,0,0,1876,0
NnnsoYtqiFw,NnnsoYtqiFw_UC_oqTW-0euskAQv6spWbC_g_293,1,NnnsoYtqiFw_UCjVHk2n1NxADLazzUH2aWXg_291,29,@OExploradorDoSaber,UC_oqTW-0euskAQv6spWbC_g,UCjVHk2n1NxADLazzUH2aWXg,2025-05-16T22:15:44Z,923,249,0,0,0,0,288,0
NnnsoYtqiFw,NnnsoYtqiFw_UCF8p-_X5YvMQkIUWCBUUJww_294,1,NnnsoYtqiFw_UCjVHk2n1NxADLazzUH2aWXg_291,71,@eduardoserqueira1830,UCF8p-_X5YvMQkIUWCBUUJww,UCjVHk2n1NxADLazzUH2aWXg,2025-05-16T22:23:56Z,1415,741,148,40,44534,0,4550,0
NnnsoYtqiFw,NnnsoYtqiFw_UCEYJRI3OxVcJPvmZiIwTdAQ_295,1,NnnsoYtqiFw_UCjVHk2n1NxADLazzUH2aWXg_291,45,@Gab058,UCEYJRI3OxVcJPvmZiIwTdAQ,UCjVHk2n1NxADLazzUH2aWXg,2025-05-16T22:29:29Z,1748,1074,3,0,0,0,4255,0
NnnsoYtqiFw,NnnsoYtqiFw_UCZycdAJwyQ8xc5XWWdldElw_296,1,NnnsoYtqiFw_UCjVHk2n1NxADLazzUH2aWXg_291,168,@varios2077,UCZycdAJwyQ8xc5XWWdldElw,UCjVHk2n1NxADLazzUH2aWXg,2025-05-16T22:34:19Z,2038,1364,0,2,112,0,2229,0
NnnsoYtqiFw,NnnsoYtqiFw_UCWaSH4pGzedQ2zBYujYZzeQ_297,1,NnnsoYtqiFw_UCjVHk2n1NxADLazzUH2aWXg_291,48,@gelsonfreitas8282,UCWaSH4pGzedQ2zBYujYZzeQ,UCjVHk2n1NxADLazzUH2aWXg,2025-05-16T22:41:18Z,2457,1783,3,0,0,0,3923,0
NnnsoYtqiFw,NnnsoYtqiFw_UCDPOER1kkImwZ1Efqr_M68Q_298,1,NnnsoYtqiFw_UCjVHk2n1NxADLazzUH2aWXg_291,135,@fernandatiburcio4166,UCDPOER1kkImwZ1Efqr_M68Q,UCjVHk2n1NxADLazzUH2aWXg,2025-05-16T22:49:44Z,2963,2289,0,0,0,0,4964,0
NnnsoYtqiFw,NnnsoYtqiFw_UCws2lEdibpuXSpAZBQUfrfQ_299,1,NnnsoYtqiFw_UCjVHk2n1NxADLazzUH2aWXg_291,140,@PedroLucasss637,UCws2lEdibpuXSpAZBQUfrfQ,UCjVHk2n1NxADLazzUH2aWXg,2025-05-16T22:55:49Z,3328,2654,5,0,0,0,1127,0
NnnsoYtqiFw,NnnsoYtqiFw_UCjVHk2n1NxADLazzUH2aWXg_300,1,NnnsoYtqiFw_UCjVHk2n1NxADLazzUH2aWXg_291,71,@rdrgpaulino,UCjVHk2n1NxADLazzUH2aWXg,UCjVHk2n1NxADLazzUH2aWXg,2025-05-16T22:57:13Z,3412,2738,18,135,3321,0,5350,0
NnnsoYtqiFw,NnnsoYtqiFw_UC8diYUnowdrvFH5wrBK3DZA_301,1,NnnsoYtqiFw_UCjVHk2n1NxADLazzUH2aWXg_291,43,@_yuri95,UC8diYUnowdrvFH5wrBK3DZA,UCjVHk2n1NxADLazzUH2aWXg,2025-05-16T23:03:11Z,3770,3096,0,0,0,0,1163,0
NnnsoYtqiFw,NnnsoYtqiFw_UCn_vlKUey6BlnpSJtB2TAvw_302,1,NnnsoYtqiFw_UCjVHk2n1NxADLazzUH2aWXg_291,88,@Jothahff,UCn_vlKUey6BlnpSJtB2TAvw,UCjVHk2n1NxADLazzUH2aWXg,2025-05-16T23:08:38Z,4097,3423,0,0,0,0,315,0
NnnsoYtqiFw,NnnsoYtqiFw_UC7-qQeR8gor8pJePh7TQmYQ_303,1,NnnsoYtqiFw_UCjVHk2n1NxADLazzUH2aWXg_291,89,@lipea9924,UC7-qQeR8gor8pJePh7TQmYQ,UCjVHk2n1NxADLazzUH2aWXg,2025-05-16T23:46:25Z,6364,5690,2,0,0,0,4081,0
NnnsoYtqiFw,NnnsoYtqiFw_UCWYDDIoPNLZy30PQJDivpOA_304,0,NnnsoYtqiFw_UCWYDDIoPNLZy30PQJDivpOA_304,59,@yuribatista9704,UCWYDDIoPNLZy30PQJDivpOA,UCWYDDIoPNLZy30PQJDivpOA,2025-05-16T22:10:43Z,622,0,0,0,0,0,1608,0
NnnsoYtqiFw,NnnsoYtqiFw_UC5CKtMnuMLj3L1Sc_Lyph5Q_305,1,NnnsoYtqiFw_UCWYDDIoPNLZy30PQJDivpOA_304,87,@amargosa100,UC5CKtMnuMLj3L1Sc_Lyph5Q,UCWYDDIoPNLZy30PQJDivpOA,2025-05-16T22:45:02Z,2681,2059,5,5,3278,0,5633,0
NnnsoYtqiFw,NnnsoYtqiFw_UC41tLIESqqc3uN3Up8V5HFA_306,1,NnnsoYtqiFw_UCWYDDIoPNLZy30PQJDivpOA_304,106,@CIAAGENTTS,UC41tLIESqqc3uN3Up8V5HFA,UCWYDDIoPNLZy30PQJDivpOA,2025-05-16T22:51:00Z,3039,2417,1,0,0,0,2480,0
NnnsoYtqiFw,NnnsoYtqiFw_UCFYBiCnpotmrVDyBIjeQ3Fg_307,1,NnnsoYtqiFw_UCWYDDIoPNLZy30PQJDivpOA_304,43,@shounenss,UCFYBiCnpotmrVDyBIjeQ3Fg,UCWYDDIoPNLZy30PQJDivpOA,2025-05-16T23:54:42Z,6861,6239,0,0,0,0,1292,0
NnnsoYtqiFw,NnnsoYtqiFw_UCAh6IXrNXk1HiLUqXRSn63w_308,1,NnnsoYtqiFw_UCWYDDIoPNLZy30PQJDivpOA_304,47,@HadesMW,UCAh6IXrNXk1HiLUqXRSn63w,UCWYDDIoPNLZy30PQJDivpOA,2025-05-17T00:01:37Z,7276,6654,36,0,0,0,2724,0
