video_id,comment_id,is_reply,reply_to,comment_lenght,author,channel_id,root_channel_id,comment_publishedAt,seconds_after_video,seconds_after_comment,subscriber_count,video_count,view_count,bot,created_channel,comment_is_number
rPXasD5We5k,rPXasD5We5k_UCvZmvSBsWG72QCyueHWus1A_17,0,rPXasD5We5k_UCvZmvSBsWG72QCyueHWus1A_17,53,@izaacbizinottoslz,UCvZmvSBsWG72QCyueHWus1A,UCvZmvSBsWG72QCyueHWus1A,2025-06-19T12:01:06Z,50306,0,19,1,32,0,3813,0
rPXasD5We5k,rPXasD5We5k_UCUfb5wDIV-3lkajQuKJLh5w_18,1,rPXasD5We5k_UCvZmvSBsWG72QCyueHWus1A_17,38,@IgorJose-vt9xh,UCUfb5wDIV-3lkajQuKJLh5w,UCvZmvSBsWG72QCyueHWus1A,2025-06-19T12:06:20Z,50620,314,0,0,0,0,414,0
rPXasD5We5k,rPXasD5We5k_UCdQOuMWu66f9tFniYisfnsw_19,0,rPXasD5We5k_UCdQOuMWu66f9tFniYisfnsw_19,186,@dozeroaosucesso.2577,UCdQOuMWu66f9tFniYisfnsw,UCdQOuMWu66f9tFniYisfnsw,2025-06-19T08:48:19Z,38739,0,20,8,37445,0,4247,0
rPXasD5We5k,rPXasD5We5k_UCJmDVeknZeDfqmJz_ep0pPQ_20,1,rPXasD5We5k_UCdQOuMWu66f9tFniYisfnsw_19,6,@KarlosDanniel-m8f,UCJmDVeknZeDfqmJz_ep0pPQ,UCdQOuMWu66f9tFniYisfnsw,2025-06-19T19:36:42Z,77642,38903,1,0,0,0,66,0
rPXasD5We5k,rPXasD5We5k_UCyGkNIGfM8vU7viuwfMqoKQ_21,0,rPXasD5We5k_UCyGkNIGfM8vU7viuwfMqoKQ_21,110,@oh_tauh_do_bololo6759,UCyGkNIGfM8vU7viuwfMqoKQ,UCyGkNIGfM8vU7viuwfMqoKQ,2025-06-19T04:48:03Z,24323,0,2,2,139,0,1985,0
rPXasD5We5k,rPXasD5We5k_UCJmDVeknZeDfqmJz_ep0pPQ_22,1,rPXasD5We5k_UCyGkNIGfM8vU7viuwfMqoKQ_21,11,@KarlosDanniel-m8f,UCJmDVeknZeDfqmJz_ep0pPQ,UCyGkNIGfM8vU7viuwfMqoKQ,2025-06-19T19:28:41Z,77161,52838,1,0,0,0,66,0
rPXasD5We5k,rPXasD5We5k_UCAxaLfhH6kJUghT2Ha2GrOA_23,0,rPXasD5We5k_UCAxaLfhH6kJUghT2Ha2GrOA_23,80,@o.isaac.oliveira,UCAxaLfhH6kJUghT2Ha2GrOA,UCAxaLfhH6kJUghT2Ha2GrOA,2025-06-19T04:36:23Z,23623,0,72,28,23650,0,266,0
rPXasD5We5k,rPXasD5We5k_UCTGs0O6STbQx1-JJ_-L5kfA_24,1,rPXasD5We5k_UCAxaLfhH6kJUghT2Ha2GrOA_23,21,@Mano.007,UCTGs0O6STbQx1-JJ_-L5kfA,UCAxaLfhH6kJUghT2Ha2GrOA,2025-06-20T06:31:05Z,116905,93282,0,0,0,0,635,0
rPXasD5We5k,rPXasD5We5k_UCjAQxCC0jmJpWeGXRIXPCOQ_25,0,rPXasD5We5k_UCjAQxCC0jmJpWeGXRIXPCOQ_25,89,@vn-_-1837,UCjAQxCC0jmJpWeGXRIXPCOQ,UCjAQxCC0jmJpWeGXRIXPCOQ,2025-06-19T02:52:02Z,17362,0,3,2,474,0,2371,0
rPXasD5We5k,rPXasD5We5k_UCKBN3A4w9G_FTW3ca1-CPOw_26,1,rPXasD5We5k_UCjAQxCC0jmJpWeGXRIXPCOQ_25,18,@gustavopedroso5148,UCKBN3A4w9G_FTW3ca1-CPOw,UCjAQxCC0jmJpWeGXRIXPCOQ,2025-06-19T04:14:56Z,22336,4974,0,0,0,0,1100,0
rPXasD5We5k,rPXasD5We5k_UCC8KTQnNy9witJKmmidTCjA_27,0,rPXasD5We5k_UCC8KTQnNy9witJKmmidTCjA_27,96,@miguelmacedoSS,UCC8KTQnNy9witJKmmidTCjA,UCC8KTQnNy9witJKmmidTCjA,2025-06-19T02:49:59Z,17239,0,12,2,2250,0,3623,0
rPXasD5We5k,rPXasD5We5k_UCJAQ1f3H_LnHlVnB9ftoEfQ_28,1,rPXasD5We5k_UCC8KTQnNy9witJKmmidTCjA_27,32,@ogyure,UCJAQ1f3H_LnHlVnB9ftoEfQ,UCC8KTQnNy9witJKmmidTCjA,2025-06-19T11:25:20Z,48160,30921,118,0,2,0,3600,0
rPXasD5We5k,rPXasD5We5k_UCJsSxdyNOev-XuMXsHpK4gQ_29,0,rPXasD5We5k_UCJsSxdyNOev-XuMXsHpK4gQ_29,130,@rafaelribasvieira5248,UCJsSxdyNOev-XuMXsHpK4gQ,UCJsSxdyNOev-XuMXsHpK4gQ,2025-06-19T02:42:10Z,16770,0,1,0,0,0,1838,0
rPXasD5We5k,rPXasD5We5k_UCrEpzPXk4YN3OI_G5BmRUSg_30,1,rPXasD5We5k_UCJsSxdyNOev-XuMXsHpK4gQ_29,146,@DeTudoUmpouco-fu9zz,UCrEpzPXk4YN3OI_G5BmRUSg,UCJsSxdyNOev-XuMXsHpK4gQ,2025-06-19T13:20:15Z,55055,38285,3,0,0,0,4522,0
rPXasD5We5k,rPXasD5We5k_UC-UFHkVmhx447fOqDKac9gg_31,1,rPXasD5We5k_UCJsSxdyNOev-XuMXsHpK4gQ_29,48,@d.souza.editszxx,UC-UFHkVmhx447fOqDKac9gg,UCJsSxdyNOev-XuMXsHpK4gQ,2025-06-19T16:04:19Z,64899,48129,339,67,64864,0,1497,0
rPXasD5We5k,rPXasD5We5k_UCefe6z5WXdpQ2_Cc0V_uZUQ_32,0,rPXasD5We5k_UCefe6z5WXdpQ2_Cc0V_uZUQ_32,96,@jackreisdrummer,UCefe6z5WXdpQ2_Cc0V_uZUQ,UCefe6z5WXdpQ2_Cc0V_uZUQ,2025-06-19T02:15:33Z,15173,0,19,10,100,0,4816,0
rPXasD5We5k,rPXasD5We5k_UCeiIcqYa3WCNlDxVqENFsQw_33,1,rPXasD5We5k_UCefe6z5WXdpQ2_Cc0V_uZUQ_32,25,@joaopaulosouzasouza19,UCeiIcqYa3WCNlDxVqENFsQw,UCefe6z5WXdpQ2_Cc0V_uZUQ,2025-06-19T06:31:34Z,30534,15361,1,0,0,0,1289,0
rPXasD5We5k,rPXasD5We5k_UCL57FE-UjFsPIt3875vYP4Q_34,1,rPXasD5We5k_UCefe6z5WXdpQ2_Cc0V_uZUQ_32,122,@samirzs5125,UCL57FE-UjFsPIt3875vYP4Q,UCefe6z5WXdpQ2_Cc0V_uZUQ,2025-06-19T14:33:56Z,59476,44303,23,0,0,0,4252,0
rPXasD5We5k,rPXasD5We5k_UCQ9RVbQes7wPHw_59TKDqJA_35,1,rPXasD5We5k_UCefe6z5WXdpQ2_Cc0V_uZUQ_32,172,@bestcontent7622,UCQ9RVbQes7wPHw_59TKDqJA,UCefe6z5WXdpQ2_Cc0V_uZUQ,2025-06-20T00:56:14Z,96814,81641,2,0,0,0,3314,0
rPXasD5We5k,rPXasD5We5k_UCvWAdc17g_j4MQDSZ0u9Amw_36,0,rPXasD5We5k_UCvWAdc17g_j4MQDSZ0u9Amw_36,35,@allansalatino,UCvWAdc17g_j4MQDSZ0u9Amw,UCvWAdc17g_j4MQDSZ0u9Amw,2025-06-19T02:08:46Z,14766,0,3,1,87,0,4975,0
rPXasD5We5k,rPXasD5We5k_UCJmDVeknZeDfqmJz_ep0pPQ_37,1,rPXasD5We5k_UCvWAdc17g_j4MQDSZ0u9Amw_36,5,@KarlosDanniel-m8f,UCJmDVeknZeDfqmJz_ep0pPQ,UCvWAdc17g_j4MQDSZ0u9Amw,2025-06-19T19:19:52Z,76632,61866,1,0,0,0,66,0
rPXasD5We5k,rPXasD5We5k_UCLTyAuk-x1omklNA8EAA61Q_38,0,rPXasD5We5k_UCLTyAuk-x1omklNA8EAA61Q_38,86,@Alex.5169,UCLTyAuk-x1omklNA8EAA61Q,UCLTyAuk-x1omklNA8EAA61Q,2025-06-19T01:39:45Z,13025,0,1,1,2,0,4826,0
rPXasD5We5k,rPXasD5We5k_UCJmDVeknZeDfqmJz_ep0pPQ_39,1,rPXasD5We5k_UCLTyAuk-x1omklNA8EAA61Q_38,19,@KarlosDanniel-m8f,UCJmDVeknZeDfqmJz_ep0pPQ,UCLTyAuk-x1omklNA8EAA61Q,2025-06-19T19:38:56Z,77776,64751,1,0,0,0,66,0
rPXasD5We5k,rPXasD5We5k_UCpOQbyAA5UWytTAGtgTA8FQ_40,0,rPXasD5We5k_UCpOQbyAA5UWytTAGtgTA8FQ_40,93,@cortesereactesmeri,UCpOQbyAA5UWytTAGtgTA8FQ,UCpOQbyAA5UWytTAGtgTA8FQ,2025-06-19T01:20:30Z,11870,0,9340,352,4639240,0,1307,0
rPXasD5We5k,rPXasD5We5k_UC4Ehs5FYYGbBCyoPrv9y61w_41,1,rPXasD5We5k_UCpOQbyAA5UWytTAGtgTA8FQ_40,194,@paulinhobarreto3064,UC4Ehs5FYYGbBCyoPrv9y61w,UCpOQbyAA5UWytTAGtgTA8FQ,2025-06-20T16:37:51Z,153311,141441,11,1,1794,0,4188,0
rPXasD5We5k,rPXasD5We5k_UC6ieVmgqFs2J8dPqIkeklqA_42,0,rPXasD5We5k_UC6ieVmgqFs2J8dPqIkeklqA_42,96,@srguga_07,UC6ieVmgqFs2J8dPqIkeklqA,UC6ieVmgqFs2J8dPqIkeklqA,2025-06-19T00:50:21Z,10061,0,10,1,33,0,1241,0
